mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.3349993228912354,0.09927193311081002,0.14200072288513182,0.015999570532950997,471,5,2,sqrt,100,True,"{'n_estimators': 471, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': True}",0.8260869565217391,0.8316831683168316,0.65,0.7032967032967034,0.6896551724137931,0.7401444001098134,0.07456325748303226,11,0.8852459016393444,0.8791208791208791,0.9021739130434783,0.8943089430894309,0.8797814207650274,0.8881262115316322,0.00888360081412831
1.7859985828399658,0.24390354970229297,0.1315981388092041,0.013630475231650544,442,5,2,sqrt,30,True,"{'n_estimators': 442, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",0.8085106382978724,0.811881188118812,0.65,0.7252747252747254,0.7045454545454546,0.7400424012473729,0.06234494732558251,12,0.8797814207650274,0.8784530386740331,0.8997289972899729,0.888283378746594,0.8688524590163935,0.8830198588984042,0.01038227812094353
0.34459228515625,0.06064415041229451,0.08040289878845215,0.02255189876111874,100,2,2,auto,110,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 110, 'bootstrap': False}",0.7956989247311829,0.8,0.6588235294117648,0.7333333333333334,0.7111111111111111,0.7397933797174785,0.05323680771674022,13,0.9523809523809523,0.944,0.9576719576719576,0.9386666666666665,0.9376693766937669,0.9460777906826685,0.007798691616938489
0.6094004154205322,0.06529213805181966,0.08800277709960938,0.01867661722341072,185,5,4,sqrt,,False,"{'n_estimators': 185, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.8043478260869567,0.811881188118812,0.6585365853658537,0.7252747252747254,0.6966292134831461,0.7393339076658988,0.06006575779124358,14,0.8681318681318682,0.87292817679558,0.8858695652173912,0.8793565683646112,0.859504132231405,0.8731580621481709,0.009074679777610398
0.3887988567352295,0.052526610041021805,0.04780130386352539,0.010341139071428194,128,10,2,sqrt,10,False,"{'n_estimators': 128, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.8297872340425533,0.8080808080808081,0.6428571428571429,0.7191011235955055,0.6966292134831461,0.7392911044118311,0.06992675312512633,15,0.8791208791208791,0.8797814207650274,0.909090909090909,0.8864864864864865,0.8840970350404312,0.8877153461007466,0.011030222100465227
0.8492023468017578,0.09257302481721708,0.14639635086059571,0.06757118904931737,300,5,2,auto,90,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",0.8172043010752689,0.8039215686274509,0.6666666666666666,0.7032967032967034,0.7045454545454546,0.7391269388423088,0.0600409767099866,16,0.8736263736263737,0.8784530386740331,0.908108108108108,0.8817204301075269,0.8821917808219177,0.884819946267592,0.01203898929915262
0.5059978485107421,0.06161969213767883,0.06500449180603027,0.014198376439615254,128,2,4,auto,80,True,"{'n_estimators': 128, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.7954545454545454,0.8316831683168316,0.6666666666666666,0.7111111111111111,0.6904761904761905,0.739078336405069,0.063469230394002,17,0.8328611898016997,0.8222222222222222,0.8446866485013624,0.8484848484848485,0.8365650969529086,0.8369640011926084,0.009237764198117036
1.0782004833221435,0.17914780145572992,0.10640039443969726,0.0265134081092422,300,5,4,auto,110,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 110, 'bootstrap': True}",0.7865168539325843,0.8080808080808081,0.6829268292682927,0.7272727272727272,0.6904761904761905,0.7390546818061206,0.050331469270185954,18,0.8388888888888889,0.8202247191011235,0.8547945205479451,0.85,0.8333333333333334,0.8394482923742581,0.012280852402803404
0.9542015552520752,0.05939379742209887,0.14299917221069336,0.0327719865747272,328,2,2,sqrt,50,True,"{'n_estimators': 328, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8043478260869567,0.8400000000000001,0.65,0.7111111111111111,0.6896551724137931,0.7390228219223722,0.07156121561720387,19,0.888283378746594,0.8760330578512396,0.9110512129380053,0.8978494623655914,0.8791208791208791,0.8904675982044619,0.012806653878378885
0.5299994468688964,0.09060523614680219,0.12039995193481445,0.016231571599086038,157,2,4,sqrt,30,False,"{'n_estimators': 157, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.8172043010752689,0.811881188118812,0.6419753086419753,0.717391304347826,0.7045454545454546,0.7385995113458674,0.06707401955430746,20,0.8674033149171272,0.8698060941828255,0.88283378746594,0.8756756756756756,0.8571428571428572,0.8705723458768851,0.008571674182059928
0.9292003154754639,0.08779354117472862,0.08399930000305175,0.004604468040642234,300,10,1,auto,100,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.8043478260869567,0.8080808080808081,0.6341463414634146,0.7333333333333334,0.7126436781609194,0.7385103974250864,0.06443966850703828,21,0.8705234159779615,0.8719346049046321,0.888283378746594,0.8834688346883468,0.8563535911602209,0.874112765095551,0.011147720818561227
0.5986001491546631,0.063190705432108,0.06640038490295411,0.008592555469320185,157,5,4,sqrt,80,True,"{'n_estimators': 157, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",0.7816091954022988,0.8400000000000001,0.6829268292682927,0.7191011235955055,0.6666666666666667,0.7380607629865528,0.06447388552146333,22,0.8314606741573034,0.8300835654596099,0.8461538461538463,0.8438356164383563,0.8365650969529086,0.8376197598324049,0.006439074133052609
0.5379998683929443,0.10533330226721298,0.04979996681213379,0.005776251713242144,128,2,4,auto,60,True,"{'n_estimators': 128, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': True}",0.7865168539325843,0.8200000000000001,0.6829268292682927,0.7111111111111111,0.6896551724137931,0.7380419933451563,0.05508387265393275,23,0.8403361344537814,0.8202247191011235,0.8351648351648352,0.8444444444444444,0.8370786516853933,0.8354497569699155,0.008237928674303415
1.368602180480957,0.2433532995900447,0.16499857902526854,0.025814201911473433,471,10,2,auto,40,False,"{'n_estimators': 471, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': False}",0.8297872340425533,0.8,0.6588235294117648,0.7045454545454546,0.6966292134831461,0.7379570862965836,0.06537361732175415,24,0.8858695652173912,0.88283378746594,0.9144385026737968,0.89247311827957,0.8810810810810811,0.891339210943556,0.012184838985100874
1.1386005401611328,0.31381429259614524,0.09100170135498047,0.01634683350712354,271,2,2,sqrt,80,True,"{'n_estimators': 271, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",0.8085106382978724,0.8080808080808081,0.6419753086419753,0.7333333333333334,0.6976744186046512,0.7379149013917281,0.064423140576382,25,0.8913043478260869,0.8846153846153846,0.9051490514905148,0.8913043478260869,0.8858695652173912,0.8916485393950928,0.0072850884855691364
0.7459997177124024,0.08267538231041992,0.0885998249053955,0.013304875738327622,214,5,2,sqrt,,True,"{'n_estimators': 214, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.8125,0.8400000000000001,0.6666666666666666,0.7111111111111111,0.6588235294117648,0.7378202614379086,0.0748791810254087,26,0.8821917808219177,0.8876712328767122,0.8961748633879782,0.894878706199461,0.87292817679558,0.8867689520163298,0.008574041605303874
1.394606637954712,0.1848878579885705,0.144594144821167,0.010893573014902631,471,5,2,auto,80,True,"{'n_estimators': 471, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.8172043010752689,0.8200000000000001,0.6419753086419753,0.7111111111111111,0.6976744186046512,0.7375930278866012,0.07009479208653414,27,0.8821917808219177,0.8815426997245178,0.9110512129380053,0.894878706199461,0.8767123287671232,0.8892753456902049,0.012436930026932216
0.45239968299865724,0.05089720004646783,0.0685999870300293,0.021795409180053668,100,2,4,sqrt,,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.7954545454545454,0.8155339805825242,0.674698795180723,0.7111111111111111,0.6904761904761905,0.7374549245610188,0.05709575247090657,28,0.8412256267409471,0.8222222222222222,0.850828729281768,0.8412256267409471,0.8192090395480225,0.8349422489067813,0.01217107134397825
1.0637998580932617,0.051153329837662166,0.1124007225036621,0.013031903413518448,271,5,2,sqrt,80,True,"{'n_estimators': 271, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': True}",0.8172043010752689,0.8200000000000001,0.6419753086419753,0.717391304347826,0.6896551724137931,0.7372452172957726,0.07067836283530732,29,0.8767123287671232,0.8784530386740331,0.8997289972899729,0.8972972972972973,0.8858695652173912,0.8876122454491636,0.009448302400833946
0.31020078659057615,0.06434145227418882,0.04539775848388672,0.005537897170107386,100,5,2,auto,90,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': True}",0.8172043010752689,0.8080808080808081,0.6588235294117648,0.7111111111111111,0.6896551724137931,0.7369749844185493,0.06404457179214887,30,0.8852459016393444,0.8760330578512396,0.8983957219251337,0.8888888888888888,0.8664850136239781,0.8830097167857168,0.01093648870469924
1.369399356842041,0.13346139727009304,0.1071993350982666,0.0043550790287139995,357,5,2,auto,110,True,"{'n_estimators': 357, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 110, 'bootstrap': True}",0.7999999999999999,0.8400000000000001,0.6666666666666666,0.7032967032967034,0.6744186046511628,0.7368763949229066,0.07010997737723253,31,0.8797814207650274,0.8784530386740331,0.8961748633879782,0.8858695652173912,0.8791208791208791,0.8838799534330619,0.00669360184046574
0.6541965007781982,0.025447423415107428,0.05680069923400879,0.002315518714645743,185,5,2,sqrt,,True,"{'n_estimators': 185, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.8172043010752689,0.823529411764706,0.6419753086419753,0.7032967032967034,0.6976744186046512,0.7367360286766609,0.07159863984107685,32,0.8705234159779615,0.8736263736263737,0.8997289972899729,0.8913043478260869,0.8791208791208791,0.8828608027682548,0.011020909788616261
0.6365991115570069,0.06522097600702294,0.06560001373291016,0.011672707870596452,157,2,4,auto,80,True,"{'n_estimators': 157, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.7816091954022988,0.8200000000000001,0.6666666666666666,0.7333333333333334,0.6818181818181818,0.7366854754440961,0.058109794296714944,33,0.8268156424581005,0.8365650969529086,0.8516483516483516,0.8444444444444444,0.8273972602739728,0.8373741591555556,0.009647972566080317
1.4107985019683837,0.30837267382905714,0.14400038719177247,0.028305555977873147,414,5,4,sqrt,40,True,"{'n_estimators': 414, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 40, 'bootstrap': True}",0.7954545454545454,0.811881188118812,0.6585365853658537,0.7191011235955055,0.6976744186046512,0.7365295722278736,0.05838903710734411,34,0.8403361344537814,0.8156424581005586,0.8501362397820164,0.8493150684931506,0.8370786516853933,0.8385017105029802,0.012491810201852542
0.48159990310668943,0.05573727825637141,0.05140104293823242,0.012175720561244595,100,10,1,sqrt,60,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}",0.8222222222222222,0.7920792079207922,0.6506024096385543,0.7191011235955055,0.6976744186046512,0.736335876396345,0.06265102673342356,35,0.8690807799442897,0.850828729281768,0.8967391304347826,0.8743169398907105,0.8587257617728532,0.8699382682648809,0.015678578037932763
0.35379905700683595,0.06176542952910112,0.042601394653320315,0.00705989271100197,128,10,2,auto,50,False,"{'n_estimators': 128, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",0.8172043010752689,0.7959183673469388,0.6588235294117648,0.7126436781609194,0.6966292134831461,0.7362438178956074,0.060391781288644975,36,0.8918918918918919,0.8743169398907105,0.9066666666666667,0.89247311827957,0.8810810810810811,0.8892859395619841,0.011049248157782231
1.320998525619507,0.14742204849820623,0.16120052337646484,0.011633304813983546,357,2,4,auto,10,True,"{'n_estimators': 357, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 10, 'bootstrap': True}",0.7865168539325843,0.8316831683168316,0.6829268292682927,0.6976744186046512,0.6823529411764706,0.7362308422597661,0.06143382350281057,37,0.8338028169014085,0.8268156424581005,0.8524590163934426,0.8476454293628809,0.8333333333333334,0.8388112476898332,0.009625911135625479
0.4734018802642822,0.05653415091156644,0.06419968605041504,0.013105231793183174,128,5,2,auto,80,True,"{'n_estimators': 128, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}",0.7999999999999999,0.8200000000000001,0.6585365853658537,0.6966292134831461,0.7058823529411764,0.7362096303580353,0.0626250626788703,38,0.8722222222222222,0.8821917808219177,0.8931506849315068,0.8797814207650274,0.8743169398907105,0.8803326097262769,0.007348878110803992
0.6663986206054687,0.09675340298915135,0.07379999160766601,0.013614010579015094,185,2,2,sqrt,110,True,"{'n_estimators': 185, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 110, 'bootstrap': True}",0.8172043010752689,0.811881188118812,0.6506024096385543,0.7032967032967034,0.6976744186046512,0.7361318041467979,0.06660797340540625,39,0.8852459016393444,0.8870523415977962,0.9130434782608695,0.8967391304347826,0.8767123287671232,0.8917586361399831,0.012400049290900387
1.0553816318511964,0.22272609852135963,0.11359949111938476,0.03948043758552445,242,2,4,auto,100,True,"{'n_estimators': 242, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': True}",0.7954545454545454,0.8316831683168316,0.6585365853658537,0.6966292134831461,0.6976744186046512,0.7359955862450056,0.06589324882562164,40,0.8491620111731844,0.8135593220338982,0.8501362397820164,0.8491620111731844,0.8314606741573034,0.8386960516639175,0.014381629846666348
0.5966007709503174,0.06585848013848969,0.05740180015563965,0.004412921619385843,157,2,2,auto,20,True,"{'n_estimators': 157, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': True}",0.7999999999999999,0.811881188118812,0.65,0.7191011235955055,0.6976744186046512,0.7357313460637938,0.061650654576672945,41,0.8821917808219177,0.8846153846153846,0.9135135135135136,0.8888888888888888,0.8852459016393444,0.8908910938958098,0.011512718747469444
0.614598274230957,0.16396798318349362,0.09559831619262696,0.035641271246926426,157,10,1,sqrt,90,True,"{'n_estimators': 157, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",0.7956989247311829,0.8155339805825242,0.6506024096385543,0.7191011235955055,0.6976744186046512,0.7357221714304836,0.061540881355986045,42,0.8743169398907105,0.8641304347826088,0.8931506849315068,0.8743169398907105,0.859504132231405,0.8730838263453883,0.0115783527693053
1.237399959564209,0.03803460829264924,0.13060073852539061,0.010031324527208119,442,10,2,sqrt,10,False,"{'n_estimators': 442, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.8172043010752689,0.8,0.6588235294117648,0.7045454545454546,0.6966292134831461,0.7354404997031269,0.061942276650727636,43,0.8705234159779615,0.8846153846153846,0.9086021505376345,0.8894878706199462,0.875,0.8856457643501854,0.013302908318588902
0.7764008522033692,0.0733080191172628,0.0688021183013916,0.004308241776585295,214,2,4,sqrt,10,True,"{'n_estimators': 214, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.7912087912087912,0.8316831683168316,0.6585365853658537,0.7209302325581395,0.6744186046511628,0.7353554764201558,0.06666505684884906,44,0.8412256267409471,0.8202247191011235,0.8579234972677595,0.8403361344537814,0.8324022346368715,0.8384224424400968,0.01232242861983879
1.564601516723633,0.11944418665646156,0.1296022891998291,0.007523545042338678,414,5,2,sqrt,30,True,"{'n_estimators': 414, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': True}",0.8260869565217391,0.8080808080808081,0.6419753086419753,0.7252747252747254,0.6744186046511628,0.7351672806340821,0.07218833406754079,45,0.8760330578512396,0.8760330578512396,0.9051490514905148,0.8913043478260869,0.8797814207650274,0.8856601871568216,0.01123917714336473
0.7197998046875,0.1559018278300688,0.07239923477172852,0.007760993667358497,214,2,4,sqrt,90,False,"{'n_estimators': 214, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': False}",0.7777777777777777,0.8080808080808081,0.6829268292682927,0.717391304347826,0.6896551724137931,0.7351663783776996,0.04949432095498078,46,0.8674033149171272,0.8698060941828255,0.8876712328767122,0.8763440860215055,0.8563535911602209,0.8715156638316783,0.010334781678254431
1.4613998889923097,0.3173735285927858,0.14460487365722657,0.012272497382281321,414,5,2,auto,30,True,"{'n_estimators': 414, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 30, 'bootstrap': True}",0.8260869565217391,0.8,0.65,0.717391304347826,0.6823529411764706,0.7351662404092071,0.06756992590548548,47,0.8852459016393444,0.8815426997245178,0.908108108108108,0.8913043478260869,0.8797814207650274,0.889196495612617,0.010246204631545276
1.1277998447418214,0.18004575896253924,0.1057999610900879,0.009131691092844783,300,5,2,sqrt,50,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8172043010752689,0.823529411764706,0.6341463414634146,0.7111111111111111,0.6896551724137931,0.7351292675656588,0.07401785345920714,48,0.8743169398907105,0.8760330578512396,0.8997289972899729,0.8804347826086957,0.8797814207650274,0.8820590396811292,0.009124754539620555
0.26040077209472656,0.04806860209756049,0.04099860191345215,0.005252626803696537,100,10,4,auto,50,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': False}",0.7912087912087912,0.811881188118812,0.6506024096385543,0.7472527472527473,0.6744186046511628,0.7350727481740135,0.06326659050509952,49,0.8587257617728532,0.859504132231405,0.8787061994609164,0.8719346049046321,0.8531855955678671,0.8644112587875348,0.009416648530303892
0.6385982036590576,0.06282832212625249,0.11440076828002929,0.047390067295554825,157,5,4,sqrt,50,True,"{'n_estimators': 157, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.7640449438202247,0.8282828282828283,0.6585365853658537,0.7333333333333334,0.6904761904761905,0.7349347762556862,0.058952650005039055,50,0.8291316526610645,0.8245125348189415,0.8555858310626704,0.845303867403315,0.8268156424581005,0.8362699056808184,0.012110251497000237
0.4594005584716797,0.09474701970795155,0.06340012550354004,0.0021544725662859163,128,5,2,auto,60,False,"{'n_estimators': 128, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 60, 'bootstrap': False}",0.7999999999999999,0.8,0.6588235294117648,0.7191011235955055,0.6966292134831461,0.7349107732980833,0.056529472654724015,51,0.9393139841688656,0.925133689839572,0.9523809523809523,0.9301075268817204,0.9293478260869564,0.9352567958716135,0.009732478449171215
0.889200496673584,0.11347207079548911,0.12880048751831055,0.023791720644907765,300,2,4,sqrt,,False,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.7999999999999999,0.8,0.674698795180723,0.7252747252747254,0.6744186046511628,0.7348784250213222,0.05630425886409195,52,0.8705234159779615,0.8698060941828255,0.8804347826086957,0.8756756756756756,0.8657534246575342,0.8724386786205386,0.005093273628738071
0.8535966873168945,0.04089533717364928,0.10579948425292969,0.022990015109892785,242,10,1,sqrt,90,True,"{'n_estimators': 242, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 90, 'bootstrap': True}",0.8085106382978724,0.8,0.6428571428571429,0.7252747252747254,0.6976744186046512,0.7348633850068784,0.06262077409631847,53,0.8657534246575342,0.8484848484848485,0.88283378746594,0.8864864864864865,0.8602739726027397,0.8687665039395098,0.014173450747966904
1.1632025718688965,0.045043558543275644,0.10139961242675781,0.00859533446331094,357,2,2,auto,40,True,"{'n_estimators': 357, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': True}",0.8172043010752689,0.811881188118812,0.6666666666666666,0.6888888888888889,0.6896551724137931,0.7348592434326859,0.06560487411914745,54,0.8858695652173912,0.8937329700272479,0.9105691056910569,0.8894878706199462,0.8797814207650274,0.8918881864641339,0.01040133705938057
1.4339990139007568,0.09808855969490558,0.11260013580322266,0.010519332250594478,357,2,2,sqrt,50,True,"{'n_estimators': 357, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.7999999999999999,0.816326530612245,0.6419753086419753,0.7333333333333334,0.6823529411764706,0.7347976227528049,0.06673362507982795,55,0.8852459016393444,0.8815426997245178,0.9135135135135136,0.8943089430894309,0.8821917808219177,0.8913605677577449,0.011977414170734
